id,name,year,code,url,slug,location,sgl_draw_url,sgl_pdf_url,indoor_outdoor,surface,series_id,series_category_id,start_dtm,finish_dtm,sgl_draw_qty,dbl_draw_qty,prize_money,prize_currency,country_code 
2021-M-DC-2021-WG2-PO-POL-HKG-01,"World Group II, Play-off",2021,M-DC-2021-WG2-PO-POL-HKG-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-WG2-PO-POL-HKG-01,,Kalisz,,,Indoor,Hard,dc,dc,20200306,20200307,,,,,POL
2021-M-DC-2021-WG2-PO-SYR-ZIM-01,"World Group II, Play-off",2021,M-DC-2021-WG2-PO-SYR-ZIM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-WG2-PO-SYR-ZIM-01,,Harare,,,Outdoor,Hard,dc,dc,20200306,20200307,,,,,ZIM
2021-M-DC-2021-WG1-M-ISR-UKR-01,World Group I,2021,M-DC-2021-WG1-M-ISR-UKR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-WG1-M-ISR-UKR-01,,Kyiv,,,Indoor,Hard,dc,dc,20210305,20210306,,,,,UKR
2021-M-DC-2021-WG1-M-JPN-PAK-01,World Group I,2021,M-DC-2021-WG1-M-JPN-PAK-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-WG1-M-JPN-PAK-01,,Islamabad,,,Outdoor,Grass,dc,dc,20210305,20210306,,,,,PAK
2021-M-DC-2021-WG2-M-MEX-BUL-01,World Group II,2021,M-DC-2021-WG2-M-MEX-BUL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-WG2-M-MEX-BUL-01,,Sofia,,,Indoor,Hard,dc,dc,20210305,20210306,,,,,BUL
2021-M-DC-2021-WG2-M-POL-ESA-01,World Group II,2021,M-DC-2021-WG2-M-POL-ESA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-WG2-M-POL-ESA-01,,Kalisz,,,Indoor,Hard,dc,dc,20210305,20210306,,,,,POL
2021-M-DC-2021-G3-EUR-A-M-GEO-ISL-01,"Group III, Europe, Group A, Round Robin",2021,M-DC-2021-G3-EUR-A-M-GEO-ISL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-A-M-GEO-ISL-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210616,20210616,,,,,CYP
2021-M-DC-2021-G3-EUR-B-M-LUX-IRL-01,"Group III, Europe, Group B, Round Robin",2021,M-DC-2021-G3-EUR-B-M-LUX-IRL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-B-M-LUX-IRL-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210616,20210616,,,,,CYP
2021-M-DC-2021-G3-EUR-B-M-MON-MLT-01,"Group III, Europe, Group B, Round Robin",2021,M-DC-2021-G3-EUR-B-M-MON-MLT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-B-M-MON-MLT-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210616,20210616,,,,,CYP
2021-M-DC-2021-G3-EUR-A-M-CYP-ISL-01,"Group III, Europe, Group A, Round Robin",2021,M-DC-2021-G3-EUR-A-M-CYP-ISL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-A-M-CYP-ISL-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210617,20210617,,,,,CYP
2021-M-DC-2021-G3-EUR-B-M-LUX-MLT-01,"Group III, Europe, Group B, Round Robin",2021,M-DC-2021-G3-EUR-B-M-LUX-MLT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-B-M-LUX-MLT-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210617,20210617,,,,,CYP
2021-M-DC-2021-G3-EUR-B-M-MON-IRL-01,"Group III, Europe, Group B, Round Robin",2021,M-DC-2021-G3-EUR-B-M-MON-IRL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-B-M-MON-IRL-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210617,20210617,,,,,CYP
2021-M-DC-2021-G3-EUR-A-M-GEO-CYP-01,"Group III, Europe, Group A, Round Robin",2021,M-DC-2021-G3-EUR-A-M-GEO-CYP-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-A-M-GEO-CYP-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210618,20210618,,,,,CYP
2021-M-DC-2021-G3-EUR-B-M-IRL-MLT-01,"Group III, Europe, Group B, Round Robin",2021,M-DC-2021-G3-EUR-B-M-IRL-MLT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-B-M-IRL-MLT-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210618,20210618,,,,,CYP
2021-M-DC-2021-G3-EUR-B-M-MON-LUX-01,"Group III, Europe, Group B, Round Robin",2021,M-DC-2021-G3-EUR-B-M-MON-LUX-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-B-M-MON-LUX-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210618,20210618,,,,,CYP
2021-M-DC-2021-G3-EUR-PO-GEO-IRL-01,"Group III, Europe, Play-off",2021,M-DC-2021-G3-EUR-PO-GEO-IRL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-PO-GEO-IRL-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210619,20210619,,,,,CYP
2021-M-DC-2021-G3-EUR-Q-CYP-MON-01,"Group III, Europe, Qualifying Draw",2021,M-DC-2021-G3-EUR-Q-CYP-MON-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-Q-CYP-MON-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210619,20210619,,,,,CYP
2021-M-DC-2021-G3-EUR-REL-ISL-LUX-01,"Group III, Europe, Relegation Play-off",2021,M-DC-2021-G3-EUR-REL-ISL-LUX-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-EUR-REL-ISL-LUX-01,,Larnaca,,,Outdoor,Hard,dc,dc,20210619,20210619,,,,,CYP
2021-M-DC-2021-G4-AFR-A-M-ANG-CGO-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-ANG-CGO-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-ANG-CGO-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210621,20210621,,,,,CGO
2021-M-DC-2021-G4-AFR-A-M-NAM-BOT-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-NAM-BOT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-NAM-BOT-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210621,20210621,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-CMR-SEN-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-CMR-SEN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-CMR-SEN-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210621,20210621,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-NGR-CIV-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-NGR-CIV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-NGR-CIV-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210621,20210621,,,,,CGO
2021-M-DC-2021-G4-AFR-A-M-BOT-ANG-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-BOT-ANG-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-BOT-ANG-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210622,20210622,,,,,CGO
2021-M-DC-2021-G4-AFR-A-M-UGA-CGO-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-UGA-CGO-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-UGA-CGO-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210622,20210622,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-CMR-CIV-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-CMR-CIV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-CMR-CIV-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210622,20210622,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-GAB-SEN-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-GAB-SEN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-GAB-SEN-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210622,20210622,,,,,CGO
2021-M-DC-2021-G4-EUR-A-M-MNE-ALB-01,"Group IV, Europe, Group A, Round Robin",2021,M-DC-2021-G4-EUR-A-M-MNE-ALB-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-A-M-MNE-ALB-01,,Skopje,,,Outdoor,Clay,dc,dc,20210622,20210622,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-AND-MDA-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-AND-MDA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-AND-MDA-01,,Skopje,,,Outdoor,Clay,dc,dc,20210622,20210622,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-MKD-KOS-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-MKD-KOS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-MKD-KOS-01,,Skopje,,,Outdoor,Clay,dc,dc,20210622,20210622,,,,,MKD
2021-M-DC-2021-G4-AFR-A-M-NAM-ANG-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-NAM-ANG-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-NAM-ANG-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210623,20210623,,,,,CGO
2021-M-DC-2021-G4-AFR-A-M-UGA-BOT-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-UGA-BOT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-UGA-BOT-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210623,20210623,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-CMR-GAB-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-CMR-GAB-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-CMR-GAB-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210623,20210623,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-NGR-SEN-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-NGR-SEN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-NGR-SEN-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210623,20210623,,,,,CGO
2021-M-DC-2021-G4-EUR-A-M-ARM-ALB-01,"Group IV, Europe, Group A, Round Robin",2021,M-DC-2021-G4-EUR-A-M-ARM-ALB-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-A-M-ARM-ALB-01,,Skopje,,,Outdoor,Clay,dc,dc,20210623,20210623,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-MKD-AND-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-MKD-AND-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-MKD-AND-01,,Skopje,,,Outdoor,Clay,dc,dc,20210623,20210623,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-SMR-KOS-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-SMR-KOS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-SMR-KOS-01,,Skopje,,,Outdoor,Clay,dc,dc,20210623,20210623,,,,,MKD
2021-M-DC-2021-G4-AFR-A-M-NAM-CGO-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-NAM-CGO-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-NAM-CGO-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210624,20210624,,,,,CGO
2021-M-DC-2021-G4-AFR-A-M-UGA-ANG-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-UGA-ANG-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-UGA-ANG-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210624,20210624,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-NGR-GAB-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-NGR-GAB-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-NGR-GAB-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210624,20210624,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-SEN-CIV-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-SEN-CIV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-SEN-CIV-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210624,20210624,,,,,CGO
2021-M-DC-2021-G4-EUR-A-M-MNE-AZE-01,"Group IV, Europe, Group A, Round Robin",2021,M-DC-2021-G4-EUR-A-M-MNE-AZE-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-A-M-MNE-AZE-01,,Skopje,,,Outdoor,Clay,dc,dc,20210624,20210624,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-KOS-MDA-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-KOS-MDA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-KOS-MDA-01,,Skopje,,,Outdoor,Clay,dc,dc,20210624,20210624,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-MKD-SMR-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-MKD-SMR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-MKD-SMR-01,,Skopje,,,Outdoor,Clay,dc,dc,20210624,20210624,,,,,MKD
2021-M-DC-2021-G4-AFR-A-M-BOT-CGO-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-BOT-CGO-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-BOT-CGO-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210625,20210625,,,,,CGO
2021-M-DC-2021-G4-AFR-A-M-NAM-UGA-01,"Group IV, Africa, Group A, Round Robin",2021,M-DC-2021-G4-AFR-A-M-NAM-UGA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-A-M-NAM-UGA-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210625,20210625,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-GAB-CIV-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-GAB-CIV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-GAB-CIV-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210625,20210625,,,,,CGO
2021-M-DC-2021-G4-AFR-B-M-NGR-CMR-01,"Group IV, Africa, Group B, Round Robin",2021,M-DC-2021-G4-AFR-B-M-NGR-CMR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-B-M-NGR-CMR-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210625,20210625,,,,,CGO
2021-M-DC-2021-G4-EUR-A-M-ARM-AZE-01,"Group IV, Europe, Group A, Round Robin",2021,M-DC-2021-G4-EUR-A-M-ARM-AZE-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-A-M-ARM-AZE-01,,Skopje,,,Outdoor,Clay,dc,dc,20210625,20210625,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-KOS-AND-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-KOS-AND-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-KOS-AND-01,,Skopje,,,Outdoor,Clay,dc,dc,20210625,20210625,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-SMR-MDA-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-SMR-MDA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-SMR-MDA-01,,Skopje,,,Outdoor,Clay,dc,dc,20210625,20210625,,,,,MKD
2021-M-DC-2021-G4-AFR-PO-CIV-BOT-01,"Group IV, Africa, Play-off",2021,M-DC-2021-G4-AFR-PO-CIV-BOT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-PO-CIV-BOT-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210626,20210626,,,,,CGO
2021-M-DC-2021-G4-AFR-PO-NAM-NGR-01,"Group IV, Africa, Play-off",2021,M-DC-2021-G4-AFR-PO-NAM-NGR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-PO-NAM-NGR-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210626,20210626,,,,,CGO
2021-M-DC-2021-G4-AFR-PP5-6-ANG-CMR-01,"Group IV, Africa, 5th to 6th Play-off",2021,M-DC-2021-G4-AFR-PP5-6-ANG-CMR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-PP5-6-ANG-CMR-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210626,20210626,,,,,CGO
2021-M-DC-2021-G4-AFR-PP7-8-UGA-SEN-01,"Group IV, Africa, 7th to 8th Play-off",2021,M-DC-2021-G4-AFR-PP7-8-UGA-SEN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-PP7-8-UGA-SEN-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210626,20210626,,,,,CGO
2021-M-DC-2021-G4-AFR-PP9-10-CGO-GAB-01,"Group IV, Africa, 9th to 10th Play-off",2021,M-DC-2021-G4-AFR-PP9-10-CGO-GAB-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-AFR-PP9-10-CGO-GAB-01,,Brazzaville,,,Outdoor,Hard,dc,dc,20210626,20210626,,,,,CGO
2021-M-DC-2021-G4-EUR-A-M-ALB-AZE-01,"Group IV, Europe, Group A, Round Robin",2021,M-DC-2021-G4-EUR-A-M-ALB-AZE-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-A-M-ALB-AZE-01,,Skopje,,,Outdoor,Clay,dc,dc,20210626,20210626,,,,,MKD
2021-M-DC-2021-G4-EUR-A-M-MNE-ARM-01,"Group IV, Europe, Group A, Round Robin",2021,M-DC-2021-G4-EUR-A-M-MNE-ARM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-A-M-MNE-ARM-01,,Skopje,,,Outdoor,Clay,dc,dc,20210626,20210626,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-MKD-MDA-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-MKD-MDA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-MKD-MDA-01,,Skopje,,,Outdoor,Clay,dc,dc,20210626,20210626,,,,,MKD
2021-M-DC-2021-G4-EUR-B-M-SMR-AND-01,"Group IV, Europe, Group B, Round Robin",2021,M-DC-2021-G4-EUR-B-M-SMR-AND-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G4-EUR-B-M-SMR-AND-01,,Skopje,,,Outdoor,Clay,dc,dc,20210626,20210626,,,,,MKD
2021-M-DC-2021-G3-AM-A-M-CUB-BAH-01,"Group III, Americas, Group A, Round Robin",2021,M-DC-2021-G3-AM-A-M-CUB-BAH-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-A-M-CUB-BAH-01,,Panama City,,,Outdoor,Clay,dc,dc,20210630,20210630,,,,,PAN
2021-M-DC-2021-G3-AM-B-M-CRC-TTO-01,"Group III, Americas, Group B, Round Robin",2021,M-DC-2021-G3-AM-B-M-CRC-TTO-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-B-M-CRC-TTO-01,,Panama City,,,Outdoor,Clay,dc,dc,20210630,20210630,,,,,PAN
2021-M-DC-2021-G3-AM-B-M-HON-BER-01,"Group III, Americas, Group B, Round Robin",2021,M-DC-2021-G3-AM-B-M-HON-BER-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-B-M-HON-BER-01,,Panama City,,,Outdoor,Clay,dc,dc,20210630,20210630,,,,,PAN
2021-M-DC-2021-G3-AM-C-M-JAM-ISV-01,"Group III, Americas, Group C, Round Robin",2021,M-DC-2021-G3-AM-C-M-JAM-ISV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-C-M-JAM-ISV-01,,Panama City,,,Outdoor,Clay,dc,dc,20210630,20210630,,,,,PAN
2021-M-DC-2021-G3-AM-C-M-PUR-PAN-01,"Group III, Americas, Group C, Round Robin",2021,M-DC-2021-G3-AM-C-M-PUR-PAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-C-M-PUR-PAN-01,,Panama City,,,Outdoor,Clay,dc,dc,20210630,20210630,,,,,PAN
2021-M-DC-2021-G3-AM-A-M-GUA-CUB-01,"Group III, Americas, Group A, Round Robin",2021,M-DC-2021-G3-AM-A-M-GUA-CUB-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-A-M-GUA-CUB-01,,Panama City,,,Outdoor,Clay,dc,dc,20210701,20210701,,,,,PAN
2021-M-DC-2021-G3-AM-B-M-BER-TTO-01,"Group III, Americas, Group B, Round Robin",2021,M-DC-2021-G3-AM-B-M-BER-TTO-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-B-M-BER-TTO-01,,Panama City,,,Outdoor,Clay,dc,dc,20210701,20210701,,,,,PAN
2021-M-DC-2021-G3-AM-B-M-CRC-HON-01,"Group III, Americas, Group B, Round Robin",2021,M-DC-2021-G3-AM-B-M-CRC-HON-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-B-M-CRC-HON-01,,Panama City,,,Outdoor,Clay,dc,dc,20210701,20210701,,,,,PAN
2021-M-DC-2021-G3-AM-C-M-JAM-PAN-01,"Group III, Americas, Group C, Round Robin",2021,M-DC-2021-G3-AM-C-M-JAM-PAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-C-M-JAM-PAN-01,,Panama City,,,Outdoor,Clay,dc,dc,20210701,20210701,,,,,PAN
2021-M-DC-2021-G3-AM-C-M-PUR-ISV-01,"Group III, Americas, Group C, Round Robin",2021,M-DC-2021-G3-AM-C-M-PUR-ISV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-C-M-PUR-ISV-01,,Panama City,,,Outdoor,Clay,dc,dc,20210701,20210701,,,,,PAN
2021-M-DC-2021-G3-AM-A-M-GUA-BAH-01,"Group III, Americas, Group A, Round Robin",2021,M-DC-2021-G3-AM-A-M-GUA-BAH-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-A-M-GUA-BAH-01,,Panama City,,,Outdoor,Clay,dc,dc,20210702,20210702,,,,,PAN
2021-M-DC-2021-G3-AM-B-M-CRC-BER-01,"Group III, Americas, Group B, Round Robin",2021,M-DC-2021-G3-AM-B-M-CRC-BER-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-B-M-CRC-BER-01,,Panama City,,,Outdoor,Clay,dc,dc,20210702,20210702,,,,,PAN
2021-M-DC-2021-G3-AM-B-M-HON-TTO-01,"Group III, Americas, Group B, Round Robin",2021,M-DC-2021-G3-AM-B-M-HON-TTO-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-B-M-HON-TTO-01,,Panama City,,,Outdoor,Clay,dc,dc,20210702,20210702,,,,,PAN
2021-M-DC-2021-G3-AM-C-M-JAM-PUR-01,"Group III, Americas, Group C, Round Robin",2021,M-DC-2021-G3-AM-C-M-JAM-PUR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-C-M-JAM-PUR-01,,Panama City,,,Outdoor,Clay,dc,dc,20210702,20210702,,,,,PAN
2021-M-DC-2021-G3-AM-C-M-PAN-ISV-01,"Group III, Americas, Group C, Round Robin",2021,M-DC-2021-G3-AM-C-M-PAN-ISV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-C-M-PAN-ISV-01,,Panama City,,,Outdoor,Clay,dc,dc,20210702,20210702,,,,,PAN
2021-M-DC-2021-G3-AM-PP1-4-BAH-JAM-01,"Group III, Americas, 1st to 4th Play-off",2021,M-DC-2021-G3-AM-PP1-4-BAH-JAM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-PP1-4-BAH-JAM-01,,Panama City,,,Outdoor,Clay,dc,dc,20210703,20210703,,,,,PAN
2021-M-DC-2021-G3-AM-PP1-4-CRC-GUA-01,"Group III, Americas, 1st to 4th Play-off",2021,M-DC-2021-G3-AM-PP1-4-CRC-GUA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-PP1-4-CRC-GUA-01,,Panama City,,,Outdoor,Clay,dc,dc,20210703,20210703,,,,,PAN
2021-M-DC-2021-G3-AM-PP5-6-BER-PUR-01,"Group III, Americas, 5th to 6th Play-off",2021,M-DC-2021-G3-AM-PP5-6-BER-PUR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-PP5-6-BER-PUR-01,,Panama City,,,Outdoor,Clay,dc,dc,20210703,20210703,,,,,PAN
2021-M-DC-2021-G3-AM-PP7-8-CUB-HON-01,"Group III, Americas, 7th to 8th Play-off",2021,M-DC-2021-G3-AM-PP7-8-CUB-HON-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2021-G3-AM-PP7-8-CUB-HON-01,,Panama City,,,Outdoor,Clay,dc,dc,20210703,20210703,,,,,PAN
