id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2026-580-wb32-kc12-Q1,2026-580,Q1,,,wb32,Yibing Wu,CHN,26.26,kc12,Mitchell Krueger,USA,32.016,,,75 64,2,0,13,9,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs109,,5,0,45,68,34,45,12,23,0,1,46,68,24,60,9,21,3,8,11,11,33,81,79,149,,,,,,,,,,5,1,60,81,36,60,12,21,5,8,48,81,11,45,11,23,1,1,11,11,22,68,70,149,,,,,,,,,
2026-580-y218-bi81-Q1,2026-580,Q1,,,y218,Elias Ymer,SWE,29.771,bi81,Alex Bolt,AUS,33.034,,,76(4) 76(5),2,0,14,12,2,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs097,,10,3,52,89,42,52,22,37,5,5,64,89,24,75,9,22,0,3,12,12,33,97,97,186,,,,,,,,,,14,2,75,97,51,75,13,22,3,3,64,97,10,52,15,37,0,5,12,12,25,89,89,186,,,,,,,,,
2026-580-z0a1-a09t-Q1,2026-580,Q1,,,z0a1,Giulio Zeppieri,ITA,24.112,a09t,Dan Added,FRA,26.763,,,63 63,2,0,12,6,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs081,,7,4,34,52,30,34,8,18,0,0,38,52,13,38,15,25,3,5,9,9,28,63,66,115,,,,,,,,,,4,2,38,63,25,38,10,25,2,5,35,63,4,34,10,18,0,0,9,9,14,52,49,115,,,,,,,,,
2026-580-z0bz-h0k0-Q1,2026-580,Q1,,,z0bz,Michael Zheng,USA,21.975,h0k0,Cruz Hewitt,,17.102,,WC,63 63,2,0,12,6,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs077,,5,0,38,59,26,38,11,21,4,6,37,59,15,33,13,23,5,8,9,9,28,56,65,115,,,,,,,,,,5,6,33,56,18,33,10,23,3,8,28,56,12,38,10,21,2,6,9,9,22,59,50,115,,,,,,,,,
2026-580-b0ej-p0ct-Q2,2026-580,Q2,,,b0ej,Tristan Boyer,USA,24.741,p0ct,Francesco Passaro,ITA,25.029,,27,67(4) 64 62,2,1,18,13,0,1,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs055,,7,3,85,128,57,85,17,43,12,15,74,128,26,71,22,34,6,10,15,15,48,105,122,233,,,,,,,,,,13,4,71,105,45,71,12,34,4,10,57,105,28,85,26,43,3,15,15,15,54,128,111,233,,,,,,,,,
2026-580-b0nn-o513-Q2,2026-580,Q2,,,b0nn,Nishesh Basavareddy,USA,20.709,o513,Sebastian Ofner,AUT,29.682,,19,46 64 76(11),2,1,17,16,1,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs047,,9,6,65,108,47,65,25,43,3,4,72,108,22,78,19,36,1,5,16,16,41,114,113,222,,,,,,,,,,12,7,78,114,56,78,17,36,4,5,73,114,18,65,18,43,1,4,16,16,36,108,109,222,,,,,,,,,
2026-580-b0pg-mv14-Q2,2026-580,Q2,,,b0pg,Alexander Blockx,BEL,20.776,mv14,Alex Molcan,SVK,28.129,7,,61 61,2,0,12,2,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs044,,5,1,34,38,26,34,2,4,0,0,28,38,27,47,5,8,5,7,7,7,32,55,60,93,,,,,,,,,,1,4,47,55,20,47,3,8,2,7,23,55,8,34,2,4,0,0,7,7,10,38,33,93,,,,,,,,,
2026-580-b0qc-cf59-Q2,2026-580,Q2,,,b0qc,Gilles Arnaud Bailly,BEL,20.33,cf59,Roberto Carballes Baena,ESP,32.819,,16,76(4) 67(3) 62,2,1,19,15,1,1,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs062,,3,1,98,146,66,98,25,48,12,13,91,146,22,76,15,30,3,5,16,16,37,106,128,252,,,,,,,,,,7,2,76,106,54,76,15,30,2,5,69,106,32,98,23,48,1,13,16,16,55,146,124,252,,,,,,,,,
2026-580-b0u4-m0oq-Q2,2026-580,Q2,,,b0u4,Nicolai Budkov Kjaer,,19.379,m0oq,James McCabe,AUS,22.534,23,,46 63 76(6),2,1,17,15,1,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs037,,9,2,65,99,48,65,20,34,1,3,68,99,18,69,16,31,2,10,16,15,34,100,102,199,,,,,,,,,,9,0,69,100,51,69,15,31,8,10,66,100,17,65,14,34,2,3,15,16,31,99,97,199,,,,,,,,,
2026-580-cg33-r0fs-Q2,2026-580,Q2,,,cg33,Kimmer Coppejans,BEL,31.946,r0fs,Leandro Riedi,SUI,23.975,,,36 63 64,2,1,15,13,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs052,,10,2,61,78,41,61,10,17,0,3,51,78,26,72,17,27,4,14,14,14,43,99,94,177,,,,,,,,,,7,1,72,99,46,72,10,27,10,14,56,99,20,61,7,17,3,3,14,14,27,78,83,177,,,,,,,,,
